area_type,availability,location,bath,balcony,price,total_sqft_int,bhk
0,0,324,2.0,1.0,80.0,1056.0,2
0,2,10,1.0,1.0,33.32,595.0,1
1,0,308,2.0,2.0,50.0,1080.0,2
0,2,12,3.0,1.0,160.0,2225.0,3
0,2,82,2.0,1.0,28.15,1126.0,2
0,0,20,3.0,1.0,84.0,1490.0,3
2,0,150,4.0,1.0,300.0,2000.0,4
0,0,1,3.0,3.0,100.0,1550.0,3
1,0,571,2.0,1.0,55.0,1160.0,2
1,0,0,4.0,3.0,315.0,4144.0,4
0,0,1,3.0,2.0,125.0,2100.0,3
0,0,64,2.0,1.0,69.3,1404.0,2
2,0,1,4.0,3.0,225.0,2230.0,4
0,0,1187,3.0,1.5843757375501535,120.0,1544.0,3
0,2,109,2.0,1.0,58.7,1305.0,3
0,0,8,2.0,2.0,80.0,1230.0,2
2,0,646,2.0,0.0,65.0,1200.0,2
0,0,24,3.0,1.0,73.0,1460.0,3
1,0,55,2.0,3.0,45.0,967.0,2
1,0,330,1.0,1.0,36.0,540.0,1
0,2,27,1.0,2.0,46.0,715.0,1
0,0,0,3.0,2.0,313.0,2500.0,3
0,0,502,3.0,1.0,180.0,1578.0,3
0,0,57,2.0,1.0,48.95,1020.0,2
0,0,52,2.0,1.0,40.0,1020.0,2
0,0,30,2.0,1.0,102.0,1253.0,2
0,0,467,2.0,2.0,42.0,1180.0,2
0,0,233,2.0,2.0,38.0,961.0,2
1,0,68,3.0,3.0,75.0,1419.0,3
0,0,24,3.0,2.0,150.0,1709.0,3
2,0,986,2.0,0.0,115.0,1600.0,2
0,2,362,1.0,1.0,18.5,416.0,1
3,0,144,2.0,2.0,98.0,1100.0,2
0,0,46,2.0,1.0,65.0,1430.0,3
0,0,812,2.0,2.0,45.0,1260.0,2
1,0,411,3.0,2.0,85.0,1630.0,3
0,2,1,3.0,2.0,44.71,1249.0,3
0,0,90,2.0,3.0,85.0,1450.0,3
0,2,199,3.0,1.0,223.0,2791.0,3
0,0,576,1.0,0.0,90.0,600.0,1
1,0,571,1.0,1.0,60.0,834.0,1
2,0,511,4.0,1.0,70.0,1125.0,3
0,0,169,3.0,2.0,140.0,2060.0,3
0,2,42,7.0,3.0,2200.0,12000.0,7
1,0,55,2.0,1.0,25.0,891.0,2
0,0,9,2.0,1.0,49.07,1133.0,2
1,0,50,2.0,1.0,37.0,1075.0,3
0,2,486,5.0,2.0,260.0,3000.0,4
2,0,59,5.0,2.0,425.0,2440.0,4
1,0,67,2.0,2.0,55.0,1200.0,2
0,0,4,2.0,2.0,45.8,1075.0,2
0,0,37,2.0,2.0,40.0,1140.0,2
2,0,116,4.0,2.0,150.0,940.0,5
2,0,373,5.0,1.0,250.0,2160.0,6
0,0,9,2.0,1.0,42.0,1090.0,2
1,0,84,4.0,1.0,70.0,1500.0,4
0,0,0,4.0,2.0,360.0,4104.0,4
0,0,0,3.0,1.5843757375501535,100.0,1790.0,3
0,2,7,3.0,2.0,134.0,1920.0,3
1,0,150,2.0,2.0,95.0,1374.0,2
3,0,10,3.0,2.0,95.0,1445.0,3
0,2,68,1.0,1.0,36.0,711.0,1
0,0,91,3.0,3.0,95.0,1500.0,3
0,0,0,3.0,3.0,100.0,1720.0,3
0,0,227,3.0,2.0,60.0,1400.0,3
1,0,58,2.0,2.0,49.0,1030.0,2
0,0,57,2.0,1.0,85.0,1200.0,2
3,2,1279,3.0,2.0,70.0,1375.0,3
2,0,54,1.0,1.5843757375501535,56.0,1050.0,2
0,0,48,3.0,2.0,160.0,2250.0,3
0,0,17,2.0,2.0,50.0,1000.0,2
0,0,286,1.0,0.0,25.0,469.0,1
0,0,8,4.0,3.0,250.0,3800.0,4
0,0,126,2.0,1.0,29.0,883.0,2
0,0,215,2.0,3.0,86.0,1820.0,3
1,0,110,2.0,3.0,65.0,1440.0,3
0,0,1212,4.0,1.0,160.0,3600.0,6
1,0,42,5.0,2.0,325.0,2500.0,4
0,2,95,2.0,2.0,48.0,1225.0,2
2,0,841,3.0,1.0,660.0,4000.0,3
3,0,98,2.0,3.0,52.8,875.0,2
0,0,189,1.0,2.0,40.0,750.0,1
0,0,130,2.0,3.0,80.0,1180.0,2
0,0,13,2.0,2.0,47.0,1194.0,2
0,0,11,2.0,2.0,62.0,1500.0,3
0,0,499,2.0,2.0,52.2,1160.0,2
0,0,83,3.0,1.0,262.0,2378.0,3
0,0,23,2.0,1.0,60.0,1128.0,2
0,0,7,3.0,1.0,150.0,1500.0,3
1,2,297,2.0,1.0,35.23,1220.0,3
0,0,1,2.0,2.0,58.0,1210.0,2
0,2,3,2.0,1.0,58.0,1100.0,3
0,0,82,3.0,2.0,46.0,1200.0,3
1,2,13,5.0,1.5843757375501535,260.0,3385.0,4
0,0,392,3.0,2.0,66.0,1641.0,3
0,0,70,2.0,1.0,45.0,1200.0,2
0,0,9,2.0,1.0,67.39,1260.0,2
0,0,95,3.0,3.0,78.0,1720.0,3
0,0,5,2.0,0.0,48.13,1132.5,2
0,0,5,2.0,1.0,45.98,1210.0,2
1,0,62,4.0,2.0,200.0,2200.0,4
0,0,50,2.0,1.0,45.0,1075.0,3
1,0,4,3.0,2.0,130.0,1702.0,3
0,0,384,2.0,2.0,200.0,1630.0,2
0,0,9,2.0,2.0,38.55,1141.0,2
0,2,346,3.0,2.0,108.0,2072.0,3
1,0,471,2.0,0.0,70.0,1200.0,3
0,0,809,3.0,0.0,77.0,1350.0,3
1,2,807,4.0,0.0,445.0,4046.0,4
0,2,365,2.0,2.0,78.34,1180.0,3
1,0,5,3.0,3.0,130.0,35000.0,3
0,0,563,2.0,2.0,115.0,1355.0,2
2,0,860,1.0,0.0,50.0,600.0,1
2,0,27,7.0,1.5843757375501535,150.0,1200.0,7
0,0,10,2.0,1.0,120.0,1640.0,3
2,0,380,5.0,0.0,100.0,1200.0,5
0,0,111,2.0,2.0,57.0,1190.0,3
2,0,148,4.0,2.0,375.0,2400.0,4
0,0,8,2.0,2.0,49.85,1019.0,2
0,0,310,3.0,2.0,165.0,1875.0,3
0,2,39,3.0,2.0,40.0,1250.0,3
2,0,59,3.0,2.0,140.0,1200.0,3
0,0,0,2.0,1.0,56.0,1140.0,2
0,0,131,3.0,1.0,109.0,1683.0,3
0,0,37,3.0,1.5843757375501535,83.3,1515.0,3
0,2,18,4.0,2.0,111.0,2118.0,4
1,0,10,3.0,0.0,58.0,1380.0,4
0,0,182,2.0,2.0,61.75,1083.0,2
2,0,558,2.0,1.0,55.0,600.0,2
1,0,439,3.0,3.0,120.0,2300.0,3
0,0,925,2.0,2.0,60.0,1240.0,2
0,0,634,3.0,1.0,120.0,1750.0,3
0,2,551,2.0,1.5843757375501535,43.48,1230.0,2
2,2,176,3.0,1.0,139.0,1500.0,3
0,0,129,2.0,1.0,40.39,985.0,2
2,0,228,2.0,1.0,87.0,1500.0,3
1,2,2,2.0,1.0,32.49,1125.0,2
1,0,318,2.0,1.0,44.0,950.0,2
0,0,35,3.0,3.0,76.0,1580.0,3
2,0,258,2.0,1.0,98.5,1092.0,3
1,2,14,2.0,1.0,28.34,1090.0,2
1,2,11,3.0,1.0,159.0,2264.0,3
0,2,202,2.0,2.0,25.53,1033.0,3
0,2,102,2.0,2.0,24.5,810.0,2
0,0,775,2.0,0.0,45.0,1045.0,2
0,2,7,2.0,1.0,82.0,1337.0,2
0,0,16,2.0,2.0,32.0,1200.0,2
0,0,30,3.0,2.0,160.0,1580.0,3
0,0,22,2.0,3.0,54.0,1500.0,3
0,2,0,4.0,2.0,91.0,1640.0,3
0,0,494,3.0,2.0,62.0,1570.0,3
0,0,113,2.0,2.0,82.0,1470.0,3
0,0,28,2.0,2.0,40.61,1160.0,2
1,0,12,2.0,1.0,71.0,1050.0,2
0,2,242,3.0,1.0,225.0,1855.0,3
0,0,10,2.0,1.0,90.0,1460.0,3
1,0,51,3.0,2.0,100.0,1823.0,3
0,0,2,2.0,2.0,42.0,1094.0,2
0,0,45,2.0,2.0,57.0,1153.0,2
1,0,305,3.0,1.0,57.0,1325.0,3
2,0,175,3.0,2.0,85.0,1200.0,4
1,0,34,2.0,2.0,125.0,1590.0,3
2,0,334,4.0,2.0,160.0,1210.0,5
2,0,9,4.0,0.0,220.0,1200.0,4
0,0,572,2.0,1.0,48.0,1202.0,2
1,0,13,2.0,1.0,53.0,1202.0,2
0,0,546,2.0,3.0,62.5,1200.0,2
0,2,49,3.0,1.0,118.0,1688.0,3
1,0,133,2.0,1.0,52.0,1020.0,2
0,0,23,2.0,2.0,47.0,1185.0,2
0,2,53,2.0,1.0,52.04,1235.0,2
0,0,83,5.0,1.0,500.0,3205.0,4
0,0,26,2.0,2.0,37.64,1077.0,2
0,0,75,2.0,3.0,66.0,1415.0,3
0,2,132,3.0,2.0,162.0,2330.0,3
0,0,0,2.0,2.0,35.0,805.0,2
1,0,858,1.0,0.0,20.03,425.0,1
0,0,0,2.0,3.0,59.95,1155.0,2
0,0,206,4.0,3.0,1250.0,5270.0,4
0,0,87,2.0,1.0,22.0,656.0,2
1,0,427,2.0,0.0,48.0,1100.0,2
0,0,95,2.0,3.0,52.0,1150.0,2
2,0,355,1.0,1.0,60.0,600.0,1
0,0,310,2.0,1.0,140.0,1468.0,2
2,0,540,5.0,2.0,550.0,4300.0,4
0,2,0,4.0,2.0,126.0,2280.0,3
0,0,54,2.0,1.0,97.0,1341.0,2
0,0,34,2.0,1.0,77.0,1279.0,2
0,2,14,4.0,0.0,98.88,2225.0,4
0,0,4,2.0,2.0,43.51,1185.0,2
0,0,570,3.0,2.0,85.0,1750.0,3
0,0,101,2.0,1.0,53.5,1152.0,2
2,0,1146,4.0,1.0,160.0,1000.0,5
0,0,51,2.0,3.0,36.0,1300.0,2
2,2,182,4.0,2.0,155.0,2760.0,4
0,2,78,2.0,2.0,39.0,1070.0,2
0,0,6,2.0,0.0,45.0,1101.0,2
0,0,966,2.0,1.0,55.0,775.0,2
0,0,21,1.0,1.0,36.85,667.0,1
0,0,2,2.0,1.0,55.0,1070.0,2
1,0,92,2.0,2.0,110.0,1875.0,3
0,0,58,2.0,1.0,57.99,735.0,2
2,0,23,4.0,1.0,90.0,4360.0,5
0,0,30,3.0,2.0,130.0,1750.0,3
0,0,8,2.0,1.0,67.0,1215.0,2
2,0,1204,9.0,3.0,190.0,600.0,9
0,0,218,2.0,1.0,30.0,820.0,2
0,2,164,2.0,0.0,59.935,1177.5,2
0,0,124,3.0,2.0,89.61,1779.0,3
1,0,387,2.0,2.0,58.0,1105.0,2
0,0,0,3.0,2.0,60.0,1650.0,3
0,0,48,2.0,2.0,150.0,1694.0,2
0,0,83,3.0,1.0,203.0,2376.0,3
0,0,221,3.0,3.0,150.0,1975.0,3
0,0,102,2.0,1.0,33.0,674.0,2
0,0,37,2.0,1.0,41.0,1185.0,2
0,0,616,1.0,0.0,28.0,445.0,1
1,0,492,7.0,1.5843757375501535,76.0,900.0,6
0,0,46,3.0,2.0,75.0,1475.0,3
0,0,55,3.0,3.0,82.5,1618.0,3
0,0,30,2.0,0.0,65.0,1120.0,2
0,0,8,3.0,2.0,152.0,2181.0,4
2,0,67,4.0,0.0,90.0,1200.0,4
2,0,392,4.0,3.0,65.0,600.0,6
0,2,10,2.0,1.0,59.13,1556.0,3
0,2,10,2.0,1.0,66.02,1179.0,2
0,0,4,2.0,2.0,83.0,1296.0,2
1,0,37,2.0,2.0,52.0,1275.0,2
1,0,997,2.0,2.0,300.0,1875.0,7
0,0,138,2.0,2.0,77.0,1400.0,3
0,0,55,2.0,1.0,63.0,1222.0,2
0,0,2,2.0,1.0,41.0,940.0,2
0,0,4,2.0,2.0,42.6,1185.0,2
0,0,91,3.0,2.0,112.0,1779.0,3
0,0,22,3.0,2.0,59.76,1615.0,3
0,0,13,2.0,1.0,61.0,1056.0,2
0,0,12,2.0,0.0,46.0,1100.0,2
1,0,169,2.0,1.0,40.0,920.0,2
0,0,373,2.0,0.0,75.0,1602.0,3
1,0,106,2.0,0.0,62.0,1176.0,2
2,0,146,3.0,1.0,59.0,675.0,4
0,0,257,3.0,0.0,135.0,1352.0,3
1,0,25,3.0,3.0,99.0,1717.0,3
2,2,1280,4.0,1.0,80.0,10961.0,4
0,2,56,4.0,3.0,111.0,2119.0,4
0,0,64,2.0,1.0,67.3,1246.0,2
0,2,108,2.0,1.0,42.79,1141.0,2
1,0,11,2.0,1.0,84.0,1157.0,2
0,2,16,2.0,2.0,27.68,1025.0,2
1,0,74,1.0,2.0,33.0,650.0,1
0,0,7,2.0,1.0,98.0,1349.0,2
0,0,236,3.0,1.0,83.3,1566.0,3
0,0,79,3.0,3.0,195.0,2830.0,4
1,2,2,2.0,1.0,38.13,1320.0,3
0,2,726,3.0,1.0,84.83,1780.0,3
0,0,32,2.0,1.0,34.9,1091.0,2
0,0,44,4.0,3.0,300.0,3670.0,4
1,0,12,2.0,1.0,50.49,918.0,2
0,2,21,4.0,0.0,130.0,1950.0,4
0,0,49,3.0,1.0,90.0,1695.0,3
0,0,5,3.0,2.0,95.0,1705.0,3
1,0,151,3.0,2.0,75.0,1375.0,3
0,2,3,1.0,1.0,30.0,525.0,1
1,2,0,2.0,1.0,83.0,1447.0,2
0,0,4,2.0,1.0,39.0,1114.0,2
0,0,12,2.0,1.0,100.0,1450.0,3
0,0,397,1.0,0.0,15.0,460.0,2
1,0,227,2.0,2.0,40.0,1022.0,2
1,0,7,2.0,2.0,45.0,1000.0,2
0,2,2,2.0,1.0,68.75,1128.0,2
0,2,3,2.0,2.0,57.0,1180.0,2
1,0,41,6.0,1.0,69.0,1000.0,6
2,0,38,2.0,1.0,150.0,1200.0,2
0,0,248,3.0,2.0,660.0,3761.0,3
0,0,3,2.0,3.0,75.0,1339.0,2
0,0,145,2.0,3.0,55.0,1400.0,3
0,0,12,2.0,1.0,39.52,1040.0,2
0,0,69,2.0,2.0,58.0,1198.0,2
2,0,723,3.0,1.5843757375501535,95.0,1200.0,4
0,0,1,3.0,2.0,113.0,1691.0,3
0,0,50,3.0,2.0,36.0,1075.0,3
0,2,184,3.0,2.0,194.0,1630.0,3
0,2,43,3.0,2.0,43.5,1240.0,3
0,2,10,2.0,0.0,58.935,1122.5,2
0,0,177,3.0,2.0,86.58,1665.0,3
1,0,8,3.0,1.5843757375501535,94.0,2489.0,3
1,0,59,2.0,2.0,70.0,1142.0,2
0,0,280,3.0,1.0,184.0,1976.0,3
2,0,293,4.0,1.5843757375501535,600.0,5500.0,4
0,0,114,3.0,2.0,82.0,1853.0,3
2,0,72,4.0,1.0,72.0,600.0,8
0,0,173,2.0,2.0,92.0,1567.0,2
0,0,73,2.0,1.0,27.24,1090.0,2
2,0,9,4.0,2.0,125.0,1200.0,6
2,0,1256,4.0,1.0,640.0,2400.0,4
0,0,20,2.0,2.0,51.47,1175.0,2
1,0,66,2.0,2.0,52.0,1200.0,2
1,0,111,2.0,1.0,41.0,995.0,2
0,0,118,2.0,1.0,41.1,884.0,2
2,0,256,3.0,2.0,80.0,900.0,5
1,0,21,2.0,2.0,57.0,1170.0,2
0,0,19,2.0,1.0,46.55,1225.0,2
0,2,2,2.0,1.0,73.3,1342.0,2
1,2,6,2.0,1.0,67.0,1345.0,2
1,0,207,3.0,0.0,65.0,1320.0,3
0,0,9,2.0,1.0,49.39,1140.0,2
0,0,124,2.0,1.0,50.0,1300.0,2
0,0,33,3.0,2.0,85.0,1652.0,3
0,0,40,4.0,2.0,142.0,2072.0,3
1,0,169,2.0,1.5843757375501535,95.0,1740.0,3
0,0,2,2.0,1.0,71.0,1360.0,3
0,0,60,2.0,2.0,60.0,1145.0,3
1,0,6,2.0,0.0,40.0,1540.0,3
0,0,1,2.0,2.0,95.0,1278.0,2
0,2,14,1.0,1.0,40.0,630.0,1
0,2,3,3.0,2.0,58.0,1100.0,3
2,0,682,3.0,0.0,95.0,1200.0,3
1,0,692,6.0,2.0,115.0,2500.0,7
0,2,16,1.0,0.0,15.135,582.5,1
0,2,16,2.0,2.0,25.88,1015.0,2
1,0,60,5.0,2.0,240.0,3300.0,5
2,0,141,5.0,1.0,415.0,4500.0,5
0,0,135,2.0,3.0,66.0,1356.0,3
0,0,689,2.0,1.0,28.0,823.0,2
2,0,41,2.0,0.0,66.0,1200.0,3
1,0,29,2.0,0.0,37.0,1050.0,2
0,0,596,2.0,1.0,69.0,1180.0,2
0,0,0,2.0,3.0,51.91,1116.0,2
0,0,12,2.0,1.0,42.79,1070.0,2
0,2,32,2.0,3.0,80.0,1385.0,2
2,0,32,1.0,1.0,70.0,1000.0,1
1,2,0,3.0,2.0,130.0,1897.0,3
0,2,118,2.0,1.0,55.78,1005.0,2
0,0,77,3.0,2.0,125.0,1575.0,3
0,0,66,2.0,1.0,65.0,975.0,2
0,0,11,3.0,2.0,120.0,1904.0,3
0,0,75,1.0,1.0,30.0,930.0,1
0,2,3,1.0,1.0,26.0,525.0,1
0,0,1098,1.0,1.0,17.0,686.0,1
2,0,14,3.0,1.0,150.0,2400.0,2
2,0,311,1.0,0.0,233.0,1410.0,2
1,2,1,3.0,1.0,140.0,2238.0,3
0,0,24,2.0,1.0,69.0,1174.0,2
1,0,136,4.0,3.0,239.0,3800.0,4
0,0,0,2.0,1.0,125.0,2225.0,3
0,0,1096,2.0,0.0,200.0,1250.0,2
0,0,52,2.0,2.0,52.0,918.0,2
0,0,95,2.0,3.0,52.0,1250.0,2
0,0,1,3.0,1.5843757375501535,110.0,1800.0,3
1,0,8,2.0,3.0,53.0,1170.0,2
0,0,330,1.0,0.0,200.0,1300.0,1
1,0,10,2.0,1.0,45.0,793.0,2
0,0,34,3.0,2.0,107.0,1710.0,3
0,0,126,2.0,1.0,57.5,1082.0,3
0,2,250,2.0,2.0,33.03,1001.0,2
1,0,365,4.0,1.5843757375501535,180.0,1500.0,4
0,0,5,2.0,1.0,54.0,1590.0,3
0,0,475,2.0,0.0,80.0,2400.0,3
0,0,105,3.0,2.0,55.0,1554.0,3
0,2,4,2.0,0.0,43.415,1142.5,2
0,0,17,5.0,2.0,423.0,4239.0,5
1,0,199,1.0,0.0,58.0,884.0,2
0,2,33,2.0,1.0,98.89,1045.0,2
0,0,8,2.0,2.0,49.86,1019.0,2
0,0,94,4.0,2.0,130.0,1935.0,3
0,0,6,2.0,2.0,39.73,1135.0,3
0,0,85,3.0,2.0,150.0,1680.0,3
0,2,7,5.0,2.0,247.0,2470.0,4
0,0,125,4.0,3.0,250.0,2825.0,4
0,0,83,3.0,1.0,330.0,2480.0,3
2,0,78,11.0,1.5843757375501535,290.0,1260.0,9
2,0,29,4.0,3.0,187.0,1800.0,5
1,0,25,3.0,3.0,90.0,1799.0,3
1,0,71,1.0,1.0,11.0,400.0,1
1,2,58,2.0,1.0,82.0,1047.0,2
0,0,268,2.0,2.0,87.0,1282.0,2
0,0,192,2.0,1.0,45.9,1020.0,2
2,0,156,3.0,1.0,155.0,1080.0,4
0,0,0,2.0,1.0,79.5,1495.0,2
1,0,25,4.0,1.0,240.0,3260.0,4
0,2,454,2.0,2.0,64.44,1611.0,3
0,0,30,5.0,2.0,425.0,3500.0,4
1,0,398,2.0,2.0,95.0,1500.0,3
0,0,79,2.0,2.0,95.0,1500.0,3
2,0,5,5.0,1.5843757375501535,270.0,3206.0,4
0,0,6,3.0,0.0,50.0,1540.0,3
0,2,33,3.0,1.0,80.0,1639.0,3
2,0,8,4.0,1.5843757375501535,72.0,700.0,4
0,0,9,2.0,2.0,55.79,1303.0,2
0,0,30,1.0,1.0,110.0,1005.0,2
0,0,102,1.0,0.0,18.41,657.5,1
0,2,16,3.0,1.0,33.28,1305.0,3
2,0,114,4.0,0.0,95.0,600.0,3
0,0,921,1.0,1.0,115.0,1300.0,2
0,0,59,2.0,3.0,68.0,1440.0,3
0,2,117,2.0,1.0,35.14,901.0,2
0,0,15,3.0,3.0,200.0,1725.0,3
1,0,23,2.0,1.0,42.0,900.0,3
0,0,198,2.0,1.0,55.0,1060.0,2
0,0,192,2.0,1.0,48.45,1020.0,2
0,2,32,3.0,2.0,65.99,1535.0,3
1,0,583,1.0,1.0,20.0,530.0,1
0,0,13,3.0,2.0,56.0,1464.0,3
0,0,887,2.0,3.0,80.0,1350.0,2
0,0,1,2.0,2.0,50.0,1115.0,2
0,0,6,2.0,2.0,47.0,1175.0,2
1,0,0,2.0,1.0,62.0,1113.0,2
2,0,6,4.0,2.0,225.0,1200.0,6
2,0,29,4.0,3.0,240.0,1640.0,5
1,0,188,2.0,0.0,42.0,650.0,2
0,0,8,2.0,2.0,71.55,1325.0,2
1,0,20,2.0,3.0,31.0,950.0,2
0,2,34,2.0,1.0,86.51,1396.0,3
0,0,44,2.0,2.0,52.07,1050.0,2
0,0,4,3.0,2.0,100.0,1825.0,3
0,0,12,2.0,1.0,49.98,1190.0,2
0,0,8,2.0,1.0,56.5,1220.0,2
0,0,186,2.0,2.0,75.0,1565.0,3
0,0,11,3.0,1.0,109.0,1891.0,3
1,0,307,2.0,0.0,27.0,900.0,2
0,2,33,2.0,1.0,55.15,1161.0,2
0,0,23,1.0,0.0,17.535,649.5,1
2,0,778,6.0,3.0,125.0,2400.0,8
2,0,15,4.0,2.0,90.0,315.0,4
0,0,21,1.0,1.0,36.85,665.0,1
0,2,57,2.0,1.0,73.5,1175.0,2
1,0,18,2.0,2.0,80.0,1425.0,2
2,0,196,1.0,0.0,20.0,1200.0,1
2,2,224,3.0,1.0,56.12,1200.0,3
1,0,104,2.0,2.0,67.0,1255.0,2
0,0,54,4.0,2.0,145.0,2112.95,3
0,0,9,1.0,1.0,22.0,600.0,1
0,2,13,3.0,2.0,100.0,1810.0,3
0,0,62,2.0,2.0,93.0,1200.0,2
0,0,24,2.0,2.0,49.0,1033.0,2
0,0,224,3.0,2.0,89.5,1548.0,3
0,2,105,3.0,3.0,66.0,1611.0,3
1,2,14,2.0,1.0,40.43,1400.0,3
0,0,67,2.0,2.0,67.0,1485.0,3
1,0,116,2.0,1.0,82.0,2400.0,2
0,0,232,2.0,1.0,44.5,1025.0,2
2,0,528,3.0,2.0,65.0,600.0,4
0,0,770,2.0,1.5843757375501535,53.0,1225.0,2
1,0,78,2.0,1.0,62.8,1256.0,2
0,0,0,3.0,2.0,163.0,2268.0,4
0,2,3,3.0,2.0,53.0,1100.0,3
0,0,570,2.0,0.0,62.0,1141.0,2
1,0,71,1.0,1.0,12.0,400.0,1
2,0,16,2.0,0.0,60.0,1400.0,2
0,0,296,7.0,1.5843757375501535,140.0,4100.0,7
3,0,590,1.0,0.0,30.0,15.0,1
0,0,567,2.0,2.0,48.27,1175.0,2
0,0,79,2.0,1.0,56.0,1100.0,2
0,0,3,3.0,2.0,95.84,1843.0,3
2,0,125,7.0,2.0,240.0,1200.0,8
0,2,105,2.0,1.0,80.5,1460.0,2
0,0,44,2.0,2.0,74.5,1530.0,3
1,0,46,2.0,1.0,55.0,1467.0,2
0,0,597,1.0,1.0,40.0,950.0,1
0,0,64,2.0,1.0,64.5,1246.0,2
0,2,68,1.0,1.0,38.0,711.0,1
0,0,13,2.0,2.0,46.0,1194.0,2
0,0,119,2.0,1.0,43.4,1358.0,3
3,0,214,5.0,1.0,130.0,1500.0,6
0,0,18,2.0,2.0,75.0,1420.0,2
0,0,138,2.0,1.0,68.75,1250.0,3
1,0,39,2.0,1.5843757375501535,58.0,1280.0,2
0,0,240,2.0,1.0,50.0,1209.0,2
1,0,679,5.0,2.0,225.0,4200.0,5
2,0,247,4.0,3.0,205.0,1215.0,4
0,0,49,2.0,1.0,54.8,1315.0,3
0,0,657,3.0,3.0,90.0,1800.0,3
1,0,326,4.0,0.0,125.0,1600.0,5
0,0,41,2.0,2.0,65.0,1600.0,3
2,0,1017,5.0,2.0,900.0,3968.0,6
0,0,372,3.0,2.0,52.0,1563.0,3
0,0,0,2.0,2.0,72.0,1560.0,3
0,0,59,4.0,1.5843757375501535,115.0,2169.0,3
2,0,498,10.0,1.5843757375501535,170.0,900.0,9
0,0,44,2.0,2.0,55.5,1050.0,2
0,0,120,3.0,1.0,235.0,3235.0,3
2,0,41,3.0,0.0,66.0,1200.0,3
0,0,46,2.0,2.0,46.0,1140.0,2
2,0,12,3.0,1.0,170.0,1500.0,3
0,0,70,3.0,2.0,75.0,1560.0,3
0,0,36,2.0,2.0,70.0,1100.0,2
0,0,25,2.0,3.0,40.32,1260.0,3
0,2,7,2.0,1.0,50.0,1036.0,2
1,0,39,3.0,3.0,85.1,1662.0,3
0,0,145,2.0,3.0,105.0,1464.0,3
0,0,5,2.0,2.0,80.0,1234.0,2
0,0,1,3.0,1.0,55.0,1403.0,3
2,0,420,4.0,1.0,54.9,915.0,4
2,0,123,8.0,3.0,451.0,3000.0,6
0,0,117,2.0,2.0,42.9,1150.0,3
1,0,7,4.0,2.0,410.0,3900.0,4
1,0,21,4.0,2.0,90.0,850.0,5
0,2,68,2.0,1.0,46.0,929.0,2
2,0,123,8.0,3.0,450.0,2400.0,6
2,0,41,2.0,1.0,75.0,1350.0,3
0,0,227,2.0,1.0,39.73,1135.0,2
1,0,621,2.0,2.0,70.0,1405.0,2
2,2,0,2.0,1.0,45.84,1200.0,2
0,2,13,4.0,3.0,154.0,2805.0,4
0,0,21,2.0,2.0,64.08,1161.0,2
0,2,3,2.0,3.0,74.0,1290.0,2
0,0,21,3.0,2.0,141.0,2557.0,3
1,0,312,3.0,2.0,90.0,1480.0,3
2,0,247,14.0,1.5843757375501535,500.0,3300.0,9
0,2,31,3.0,0.0,54.54,1350.0,3
0,0,69,2.0,2.0,65.0,1580.0,3
0,2,26,2.0,1.0,88.64,1470.0,3
0,2,97,1.0,1.0,14.0,500.0,1
0,2,1,2.0,1.0,61.92,1346.0,2
0,0,629,3.0,3.0,90.0,1600.0,3
0,0,250,2.0,1.0,120.0,720.0,2
2,0,483,4.0,0.0,135.0,1200.0,4
0,0,241,2.0,2.0,35.0,1200.0,2
1,0,81,2.0,2.0,48.33,1340.0,3
2,0,76,4.0,1.5843757375501535,560.0,6136.0,4
0,0,52,2.0,2.0,48.0,918.0,2
2,0,517,3.0,2.0,115.0,1500.0,3
0,0,5,2.0,2.0,85.0,1315.0,2
2,0,259,5.0,1.5843757375501535,775.0,2400.0,4
0,0,6,2.0,2.0,62.55,1390.0,3
0,0,6,2.0,1.0,56.0,1330.0,3
1,0,48,4.0,1.5843757375501535,265.0,3100.0,5
0,2,1051,3.0,3.0,125.0,1824.0,3
0,0,12,2.0,2.0,96.0,1420.0,3
2,0,366,1.0,0.0,56.25,750.0,1
0,0,189,2.0,1.0,60.0,1260.0,3
0,2,11,3.0,2.0,95.0,1561.0,3
2,0,78,6.0,3.0,165.0,812.0,9
0,0,1228,2.0,2.0,42.0,1060.0,2
2,0,18,8.0,3.0,145.0,1120.0,8
0,2,13,2.0,1.0,67.38,1225.0,2
0,0,4,3.0,2.0,135.0,2144.0,3
2,0,28,6.0,2.0,140.0,1200.0,7
0,0,2,2.0,2.0,29.0,880.0,2
0,2,18,3.0,2.0,110.0,1639.0,3
1,0,4,2.0,1.0,62.0,1240.0,3
0,0,3,2.0,2.0,69.0,1500.0,2
0,0,13,2.0,1.0,46.0,1243.0,2
0,0,8,3.0,1.5843757375501535,78.0,1575.0,3
0,0,13,2.0,2.0,44.0,1027.0,2
0,0,126,2.0,1.0,56.0,1082.0,3
0,0,199,3.0,3.0,73.0,1637.0,3
0,0,3,3.0,2.0,86.58,1665.0,3
0,2,2,2.0,0.0,56.93,1265.0,2
0,2,2,2.0,2.0,102.0,1691.0,3
0,0,4,2.0,1.0,38.0,1100.0,2
1,0,1214,2.0,2.0,150.0,24.0,5
2,2,302,3.0,2.0,62.0,1500.0,3
1,0,83,5.0,1.0,380.0,3205.0,4
1,0,156,4.0,1.0,150.0,1666.0,5
0,0,115,2.0,2.0,50.0,1115.0,2
